Code_Commune;Poste_source
38383;1285.0
38384;873.0
38386;1673.0
38387;873.0
38388;878.0
38389;491.0
38390;877.0
38391;1523.0
38392;489.0
38393;873.0
38394;1953.0
38395;860.0
38396;1521.0
38397;860.0
38398;1673.0
38399;491.0
38400;1286.0
38401;478.0
38402;878.0
38403;1521.0
38404;475.0
38405;488.0
38406;491.0
38407;488.0
38408;1336.0
38409;1953.0
38410;706.0
38412;1673.0
38413;1521.0
38414;1287.0
38415;489.0
38416;1506.0
38417;317.0
38418;317.0
38419;1523.0
38420;1673.0
38421;871.0
38422;475.0
38423;1679.0
38424;1521.0
38425;1740.0
38426;767.0
38427;877.0
38428;1287.0
38429;1523.0
38430;862.0
38431;860.0
38432;1285.0
38433;490.0
38434;485.0
38435;860.0
38436;1509.0
38437;1522.0
38438;1523.0
38439;293.0
38440;873.0
38442;860.0
38443;1506.0
38444;1521.0
38445;878.0
38446;1673.0
38448;1740.0
38449;1507.0
38450;1286.0
38451;1736.0
38452;2048.0
38453;1506.0
38454;1506.0
38455;881.0
38456;1521.0
38457;873.0
38458;1693.0
38459;1336.0
38460;1285.0
38462;1521.0
38463;1506.0
38464;478.0
38465;1693.0
38466;317.0
38467;1693.0
38468;2048.0
38469;1287.0
38470;1287.0
38471;1520.0
38472;1520.0
38473;873.0
38474;866.0
38475;1507.0
38476;491.0
38478;878.0
38479;873.0
38480;1336.0
38481;881.0
38483;1693.0
38484;1336.0
38485;490.0
38486;861.0
38487;2042.0
38488;1736.0
38489;1521.0
38490;1522.0
38492;1523.0
38494;1693.0
38495;1506.0
38496;2048.0
38497;1521.0
38498;478.0
38499;1521.0
38500;877.0
38501;862.0
38503;862.0
38504;293.0
38505;1339.0
38507;1736.0
38508;478.0
38509;478.0
38511;862.0
38512;881.0
38513;1523.0
38514;1287.0
38515;489.0
38516;880.0
38517;1286.0
38518;1287.0
38519;1507.0
38520;872.0
38521;1521.0
38522;738.0
38523;877.0
38524;1504.0
38525;478.0
38526;877.0
38527;883.0
38528;878.0
38529;878.0
38530;489.0
38531;1673.0
38532;489.0
38533;475.0
38534;1505.0
38535;316.0
38536;2047.0
38537;1519.0
38538;475.0
38539;1694.0
38540;488.0
38541;1693.0
38542;489.0
38543;1693.0
38544;2042.0
38545;1504.0
38546;478.0
38547;860.0
38548;1509.0
38549;1505.0
38550;1514.0
38551;1505.0
38552;1521.0
38553;1519.0
38554;1736.0
38555;491.0
38556;2048.0
38557;1355.0
38558;2042.0
38559;877.0
38560;872.0
38561;873.0
38562;878.0
38563;1285.0
38564;1673.0
38565;488.0
38566;1286.0
38567;878.0
39001;263.0
39002;1492.0
39003;1492.0
39004;243.0
39006;1871.0
39007;1804.0
39008;2170.0
39009;243.0
39010;1910.0
39011;263.0
39013;1492.0
39014;2170.0
39015;1493.0
39016;655.0
39017;1440.0
39018;1126.0
39019;1871.0
39020;1493.0
39021;1804.0
39022;263.0
39023;1910.0
39024;2170.0
39025;2181.0
39026;2170.0
39027;2181.0
39028;1492.0
39029;263.0
39030;2170.0
39031;662.0
39032;1808.0
39034;263.0
39035;1910.0
39036;1910.0
39037;263.0
39038;1804.0
39039;662.0
39040;614.0
39041;1440.0
39042;2170.0
39043;2181.0
39045;1804.0
39046;1808.0
39047;615.0
39048;2170.0
39049;614.0
39050;1493.0
39051;2170.0
39052;1493.0
39053;35.0
39054;614.0
39055;1493.0
39056;1440.0
39057;1440.0
39058;1804.0
39059;615.0
39060;614.0
39061;1804.0
39062;655.0
39063;1804.0
39064;1440.0
39065;1493.0
39066;1440.0
39068;1882.0
39069;1126.0
39070;1493.0
39072;243.0
39073;614.0
39074;1030.0
39075;614.0
39076;662.0
39077;614.0
39078;2170.0
39079;1440.0
39080;1126.0
39081;1492.0
39083;35.0
39084;243.0
39085;683.0
39086;655.0
39088;1440.0
39089;655.0
39090;263.0
39091;1493.0
39092;655.0
39093;1492.0
39094;1492.0
39095;1871.0
39096;1030.0
39097;1493.0
39099;263.0
39100;614.0
39101;2170.0
39102;655.0
39103;1871.0
39104;531.0
39105;1493.0
39106;1804.0
39107;1804.0
39108;1493.0
39109;1804.0
39110;614.0
39111;655.0
39112;614.0
39113;1882.0
39114;614.0
39115;615.0
39116;1492.0
39117;662.0
39118;1804.0
39119;614.0
39120;1493.0
39121;2170.0
39122;1804.0
39123;655.0
39124;614.0
39126;615.0
39127;1492.0
39128;263.0
39129;1493.0
39130;615.0
39131;615.0
39132;614.0
39133;243.0
39134;2181.0
39135;1910.0
39136;614.0
39137;655.0
39138;263.0
39139;263.0
39140;614.0
39141;1030.0
39142;2181.0
39143;1493.0
39145;1440.0
39146;1440.0
39147;1492.0
39148;655.0
39149;662.0
39150;2170.0
39151;1882.0
39153;1493.0
39154;1804.0
39155;243.0
39156;1804.0
39157;1882.0
39158;655.0
39159;614.0
39160;614.0
39161;35.0
39162;1440.0
39163;655.0
39164;1440.0
39165;1493.0
39166;655.0
39167;1440.0
39168;1804.0
39169;1440.0
39170;1440.0
39171;1440.0
39172;662.0
39173;2181.0
39174;1882.0
39175;1804.0
39176;1871.0
39177;1440.0
39178;1493.0
39179;1882.0
39180;2181.0
39182;2170.0
39183;1493.0
39184;1808.0
39185;2181.0
39186;1808.0
39187;35.0
39188;1030.0
39189;2170.0
39190;662.0
39191;614.0
39192;1804.0
39193;263.0
39194;1440.0
39195;655.0
39196;614.0
39197;2181.0
39198;2170.0
39199;614.0
39200;1804.0
39201;1804.0
39202;243.0
39203;1493.0
39204;655.0
39205;2170.0
39206;1492.0
39207;1804.0
39208;1493.0
39209;1910.0
39210;1493.0
39211;263.0
39213;1493.0
39214;35.0
39215;1804.0
39216;1804.0
39217;1440.0
39218;662.0
39219;662.0
39220;2170.0
39221;1493.0
39222;614.0
39223;1492.0
39224;655.0
39225;614.0
39226;1910.0
39227;615.0
39228;1493.0
39229;1440.0
39230;1493.0
39232;615.0
39233;2170.0
39234;614.0
39235;662.0
39236;614.0
39237;1493.0
39238;1030.0
39239;1804.0
39240;1493.0
39241;1440.0
39243;614.0
39244;614.0
39245;263.0
39246;662.0
39247;655.0
39248;243.0
39249;1492.0
39250;1440.0
39251;1440.0
39252;263.0
39253;2181.0
39254;1493.0
39255;2181.0
39258;615.0
39259;1871.0
39260;1440.0
39261;2181.0
39262;2170.0
39263;1492.0
39264;1440.0
39265;1804.0
39266;263.0
39267;1871.0
39268;243.0
39269;655.0
39270;2170.0
39271;615.0
39272;614.0
39273;655.0
39274;789.0
39275;615.0
39277;1493.0
39278;1804.0
39279;1440.0
39280;1882.0
39281;1493.0
39282;35.0
39283;655.0
39284;2170.0
39285;662.0
39286;1882.0
39287;655.0
39288;1440.0
39289;655.0
39290;655.0
39291;243.0
39292;1493.0
39293;1808.0
39294;615.0
39295;2181.0
39296;614.0
39297;615.0
39298;1493.0
39299;263.0
39300;1440.0
39301;1493.0
39302;662.0
39303;2181.0
39304;1440.0
39305;2170.0
39306;1440.0
39307;1804.0
39308;662.0
39309;1440.0
39310;614.0
39312;2181.0
39313;1804.0
39314;1804.0
39315;1871.0
39317;1440.0
39318;655.0
39319;1492.0
39320;2181.0
39321;614.0
39322;1804.0
39323;2170.0
39324;1804.0
39325;1492.0
39326;1804.0
39327;1440.0
39328;1804.0
39329;1493.0
39330;614.0
39331;683.0
39332;1440.0
39333;1882.0
39334;1440.0
39335;1030.0
39336;1492.0
39337;1492.0
39338;263.0
39339;1882.0
39340;35.0
39341;1808.0
39342;614.0
39343;2181.0
39344;1493.0
39345;2170.0
39346;1910.0
39347;1126.0
39348;1440.0
39349;1440.0
39350;1492.0
39351;655.0
39352;662.0
39353;1126.0
39354;614.0
39355;1492.0
39356;1493.0
39359;243.0
39360;1030.0
39361;1030.0
39362;1440.0
39363;2181.0
39364;1493.0
39365;1492.0
39366;1493.0
39367;615.0
39368;615.0
39370;1871.0
39371;615.0
39372;1493.0
39373;1808.0
39375;1804.0
39376;1493.0
39377;236.0
39378;1910.0
39379;1440.0
39380;2181.0
39381;1493.0
39382;1910.0
39385;263.0
39386;614.0
39387;263.0
39388;1440.0
39389;1493.0
39390;1804.0
39391;1493.0
39392;1030.0
39393;1493.0
39394;655.0
39395;2181.0
39396;662.0
39397;1804.0
39398;662.0
39399;1492.0
39400;662.0
39401;614.0
39402;662.0
39403;1871.0
39404;1440.0
39405;263.0
39406;1493.0
39407;614.0
39408;1804.0
39409;1030.0
39411;1440.0
39412;263.0
39413;1882.0
39414;662.0
39415;263.0
39417;1808.0
39418;1493.0
39419;1493.0
39420;2181.0
39421;1440.0
39422;1440.0
39423;1804.0
39424;1493.0
39425;1492.0
39426;614.0
39427;1493.0
39428;1493.0
39429;263.0
39430;662.0
39431;1804.0
39432;1030.0
39434;1492.0
39435;1804.0
39436;243.0
39437;1493.0
39438;1808.0
39439;1871.0
39440;1882.0
39441;615.0
39442;1804.0
39443;1804.0
39444;1871.0
39445;1804.0
39446;1492.0
39447;1440.0
39448;263.0
39449;2170.0
39451;662.0
39452;662.0
39453;1808.0
39454;614.0
39455;1804.0
39456;1440.0
39457;1440.0
39458;1440.0
39460;1808.0
39461;1493.0
39462;2170.0
39463;1882.0
39464;662.0
39465;2170.0
39466;2181.0
39467;2181.0
39468;2181.0
39469;662.0
39470;615.0
39471;1440.0
39472;614.0
39473;1493.0
39474;1440.0
39475;1910.0
39476;263.0
39477;263.0
39478;1808.0
39479;1492.0
39480;1440.0
39481;1493.0
39482;1440.0
39483;655.0
39484;1910.0
39485;1910.0
39486;614.0
39487;615.0
39488;1440.0
39489;614.0
39490;263.0
39491;1882.0
39492;1804.0
39493;1804.0
39494;615.0
39495;243.0
39497;243.0
39498;662.0
39499;662.0
39500;243.0
39501;2170.0
39502;1492.0
39503;1493.0
39504;1804.0
39505;1804.0
39506;655.0
39507;614.0
39508;614.0
39509;1910.0
39510;1808.0
39511;614.0
39512;614.0
39513;662.0
39514;662.0
39517;1493.0
39518;1804.0
39519;1804.0
39520;263.0
39522;1493.0
39523;1493.0
39525;614.0
39526;263.0
39527;662.0
39528;662.0
39529;243.0
39530;1157.0
39531;1804.0
39532;1910.0
39533;614.0
39534;1804.0
39535;614.0
39537;1440.0
39538;1804.0
39539;1492.0
39540;1493.0
39542;655.0
39543;1493.0
39544;1804.0
39545;1493.0
39546;1492.0
39547;1882.0
39548;1492.0
39549;2181.0
39550;1804.0
39551;2181.0
39552;1440.0
39553;1440.0
39554;1493.0
39555;614.0
39556;1804.0
39557;655.0
39558;1440.0
39559;2170.0
39560;1808.0
39561;1882.0
39562;615.0
39564;1910.0
39565;1492.0
39566;1126.0
39567;1440.0
39568;614.0
39569;1871.0
39570;614.0
39571;263.0
39572;1492.0
39573;2170.0
39574;1440.0
39575;614.0
39576;1440.0
39577;614.0
39579;300.0
39581;662.0
39582;1440.0
39583;655.0
39584;2170.0
39585;1882.0
39586;243.0
40001;164.0
40002;1635.0
40003;115.0
40004;1403.0
40005;1235.0
40006;1243.0
40007;2045.0
40008;1858.0
40009;1243.0
40011;818.0
40012;443.0
40013;447.0
40014;444.0
40015;288.0
40016;2045.0
40017;1636.0
40018;2133.0
40019;1633.0
40020;1636.0
40021;1237.0
40022;164.0
40023;1635.0
40024;1636.0
40025;443.0
40026;1636.0
40027;2045.0
40028;1635.0
40029;2045.0
40030;401.0
40031;2133.0
40032;1858.0
40033;444.0
40034;2103.0
40035;2103.0
40036;1403.0
40037;1236.0
40038;1635.0
40039;401.0
40040;1242.0
40041;2045.0
40042;953.0
40043;1633.0
40044;953.0
40046;1239.0
40047;818.0
40048;1242.0
40049;164.0
40050;444.0
40051;443.0
40052;447.0
40053;444.0
40054;1635.0
40055;1236.0
40056;952.0
40057;1636.0
40058;444.0
40059;2103.0
40060;1234.0
40061;1236.0
40062;1236.0
40063;115.0
40064;444.0
40065;1403.0
40066;2133.0
40067;2133.0
40068;2133.0
40069;2045.0
40070;447.0
40071;1635.0
40072;1235.0
40073;2045.0
40074;1635.0
40075;442.0
40076;1636.0
40077;2103.0
40078;1635.0
40079;2045.0
40080;164.0
40081;952.0
40082;164.0
40083;1235.0
40084;1635.0
40085;441.0
40086;2045.0
40087;401.0
40088;115.0
40089;2045.0
40090;1635.0
40091;164.0
40092;2045.0
40093;401.0
40094;441.0
40095;2103.0
40096;401.0
40097;164.0
40098;1636.0
40099;1636.0
40100;447.0
40101;2103.0
40102;401.0
40103;447.0
40104;1635.0
40105;952.0
40106;1635.0
40107;1243.0
40108;446.0
40109;1635.0
40110;1235.0
40111;952.0
40112;1635.0
40113;115.0
40114;115.0
40115;2133.0
40116;2133.0
40117;1636.0
40118;2103.0
40119;2045.0
40120;953.0
40121;1635.0
40122;1236.0
40123;115.0
40124;401.0
40125;2103.0
40126;115.0
40127;447.0
40128;2045.0
40129;1403.0
40130;2045.0
40131;447.0
40132;2134.0
40133;1403.0
40134;441.0
40135;952.0
40136;1235.0
40137;447.0
40138;2045.0
40139;443.0
40140;401.0
40141;1635.0
40142;1242.0
40143;1636.0
40144;1635.0
40145;1636.0
40146;1235.0
40147;2133.0
40148;1235.0
40149;444.0
40150;442.0
40151;1242.0
40152;1242.0
40153;1236.0
40154;442.0
40155;442.0
40156;441.0
40157;442.0
40158;401.0
40159;2133.0
40160;1635.0
40161;401.0
40162;444.0
40163;441.0
40164;444.0
40165;952.0
40166;164.0
40167;1234.0
40168;1237.0
40169;1415.0
40170;444.0
40171;1858.0
40172;2045.0
40173;818.0
40174;1235.0
40175;447.0
40176;401.0
40177;1635.0
40178;443.0
40179;115.0
40180;2133.0
40181;1237.0
40182;1633.0
40183;2103.0
40184;1633.0
40185;1235.0
40186;2103.0
40187;1237.0
40188;2045.0
40189;2045.0
40190;2045.0
40191;2045.0
40192;443.0
40193;447.0
40194;1635.0
40195;1636.0
40196;1636.0
40197;1243.0
40198;2045.0
40199;1635.0
40200;1858.0
40201;1635.0
40202;115.0
40203;2045.0
40204;2133.0
40205;1635.0
40206;2134.0
40207;2103.0
40208;2133.0
40209;2233.0
40210;1243.0
40211;2103.0
40212;953.0
40213;1403.0
40214;818.0
40215;952.0
40216;1635.0
40217;446.0
40218;401.0
40219;1235.0
40220;1235.0
40221;447.0
40222;953.0
40223;2045.0
40224;953.0
40225;1235.0
40226;1235.0
40227;441.0
40228;1635.0
40229;446.0
40230;2133.0
40231;953.0
40232;2045.0
40233;2103.0
40234;444.0
40235;2133.0
40236;1635.0
40237;2133.0
40238;447.0
40239;1235.0
40240;164.0
40242;401.0
40243;1242.0
40244;115.0
40245;444.0
40246;952.0
40247;1235.0
40248;1403.0
40249;1635.0
40250;443.0
40251;953.0
40252;2045.0
40253;2045.0
40254;2134.0
40255;447.0
40256;953.0
40257;1633.0
40258;447.0
40259;447.0
40260;2133.0
40261;1237.0
40262;444.0
40263;2133.0
40264;1403.0
40265;401.0
40266;1633.0
40267;444.0
40268;953.0
40269;2103.0
40270;2045.0
40271;953.0
40272;953.0
40273;816.0
40274;952.0
40275;1636.0
40276;442.0
40277;2103.0
40278;1633.0
40279;115.0
40280;1236.0
40281;1236.0
40282;1636.0
40283;115.0
40284;1403.0
40285;2133.0
40286;2045.0
40287;1239.0
40288;444.0
40289;1636.0
40290;1235.0
40291;1403.0
40292;1403.0
40293;115.0
40294;2103.0
40295;55.0
40296;1403.0
40297;1234.0
40298;2045.0
40299;2045.0
40300;115.0
40301;2103.0
40302;1243.0
40303;441.0
40304;1403.0
40305;1235.0
40306;2134.0
40307;1234.0
40308;2103.0
40309;2133.0
40310;1237.0
40311;1242.0
40312;2233.0
40313;2133.0
40314;2103.0
40315;115.0
40316;818.0
40317;1403.0
40318;1636.0
40319;1234.0
40320;443.0
40321;2045.0
40322;442.0
40323;952.0
40324;2133.0
40325;2045.0
40326;442.0
40327;444.0
40328;1237.0
40329;164.0
40330;1242.0
40331;447.0
40332;446.0
40333;952.0
40334;115.0
41001;1574.0
41002;928.0
41003;1338.0
41004;1574.0
41005;405.0
41006;1568.0
41007;1279.0
41008;669.0
41009;1337.0
41010;1338.0
41011;1568.0
41012;405.0
41013;408.0
41014;405.0
41015;1568.0
41016;1572.0
41017;1568.0
41018;409.0
41019;1568.0
41020;1574.0
41022;405.0
41023;928.0
41024;405.0
41025;408.0
41026;1568.0
41027;669.0
41028;1568.0
41029;2050.0
41030;1574.0
41031;935.0
41032;409.0
41033;409.0
41034;1579.0
41035;1337.0
41036;1343.0
41037;1568.0
41038;1571.0
41039;1579.0
41040;1337.0
41041;405.0
41042;1573.0
41043;1572.0
41044;410.0
41045;2050.0
41046;1343.0
41047;1337.0
41048;405.0
41049;1342.0
41050;1342.0
41051;928.0
41052;1342.0
41053;405.0
41054;1342.0
41055;2050.0
41056;1568.0
41057;1579.0
41058;669.0
41059;1342.0
41060;405.0
41061;1342.0
41062;1342.0
41063;1573.0
41064;2050.0
41065;1338.0
41066;1579.0
41067;1342.0
41068;408.0
41069;1579.0
41070;1389.0
41071;1579.0
41072;1338.0
41073;405.0
41074;408.0
41075;405.0
41077;1568.0
41078;405.0
41079;1389.0
41080;928.0
41081;1338.0
41082;1342.0
41083;408.0
41084;2054.0
41085;669.0
41086;1342.0
41087;1574.0
41088;1568.0
41089;405.0
41090;1574.0
41091;409.0
41092;1342.0
41093;409.0
41094;1342.0
41095;1568.0
41096;405.0
41097;1571.0
41098;1279.0
41099;1572.0
41100;1574.0
41101;409.0
41102;1574.0
41103;1338.0
41104;935.0
41105;669.0
41106;1343.0
41107;1338.0
41108;409.0
41109;409.0
41110;1571.0
41112;1571.0
41113;1574.0
41114;669.0
41115;1568.0
41116;1338.0
41118;1571.0
41119;669.0
41120;1574.0
41121;1579.0
41122;842.0
41123;1568.0
41124;1338.0
41125;408.0
41126;1573.0
41127;408.0
41128;1337.0
41129;1579.0
41130;1579.0
41131;1338.0
41132;1572.0
41133;1348.0
41134;1337.0
41135;1571.0
41136;1579.0
41137;2050.0
41138;1338.0
41139;1572.0
41140;408.0
41141;1568.0
41142;409.0
41143;405.0
41144;2050.0
41145;2050.0
41146;928.0
41147;409.0
41148;1579.0
41149;1574.0
41150;935.0
41151;928.0
41152;408.0
41153;1389.0
41154;1568.0
41155;1579.0
41156;1579.0
41157;408.0
41158;1338.0
41159;408.0
41160;408.0
41161;1343.0
41163;1338.0
41164;1573.0
41165;405.0
41166;1342.0
41167;2050.0
41168;410.0
41169;409.0
41170;1342.0
41171;1568.0
41172;1568.0
41173;676.0
41174;1338.0
41175;1338.0
41176;1343.0
41177;80.0
41178;1568.0
41179;405.0
41180;928.0
41181;1573.0
41182;1338.0
41183;509.0
41184;1279.0
41185;1571.0
41186;1338.0
41187;1338.0
41188;1579.0
41189;2050.0
41190;1338.0
41191;669.0
41192;1574.0
41193;405.0
41194;1571.0
41195;1572.0
41196;1348.0
41197;405.0
41198;1573.0
41199;1279.0
41200;1338.0
41201;1574.0
41202;405.0
41203;409.0
41204;1337.0
41205;1279.0
41206;1337.0
41207;1579.0
41208;1279.0
41209;1338.0
41210;1568.0
41211;928.0
41212;935.0
41213;1279.0
41214;1568.0
41215;1574.0
41216;1568.0
41217;928.0
41218;1571.0
41219;1568.0
41220;669.0
41221;1568.0
41222;1571.0
41223;409.0
41224;405.0
41225;1574.0
41226;1338.0
41228;1574.0
41229;1573.0
41230;409.0
41231;1343.0
41232;2054.0
41233;2050.0
41234;2050.0
41235;405.0
41236;1574.0
41237;1342.0
41238;1474.0
41239;1573.0
41240;2050.0
41241;1571.0
41242;1572.0
41243;1338.0
41244;1568.0
41245;669.0
41246;935.0
41247;1342.0
41248;405.0
41249;2054.0
41250;1389.0
41251;1343.0
41252;1579.0
41253;1579.0
41254;405.0
41255;1574.0
41256;410.0
41257;1342.0
41258;1573.0
41259;1338.0
41260;1579.0
41261;1338.0
41262;935.0
41263;1389.0
41264;509.0
41265;1574.0
41266;2050.0
41267;928.0
41268;408.0
41269;1338.0
41270;1568.0
41271;408.0
41272;2050.0
41273;1568.0
41274;1574.0
41275;1338.0
41276;1337.0
41277;1568.0
41278;1279.0
41279;1389.0
41280;1571.0
41281;1337.0
41282;1571.0
41283;1338.0
41284;1568.0
41285;408.0
41286;1279.0
41287;1338.0
41288;1337.0
41289;669.0
41290;1338.0
41291;1338.0
41292;1579.0
41293;1574.0
41294;1338.0
41295;935.0
41296;1343.0
41297;562.0
42001;599.0
42002;1139.0
42003;777.0
42004;1135.0
42005;1133.0
42006;599.0
42007;586.0
42008;1112.0
42009;1139.0
42010;1133.0
42011;776.0
42012;323.0
42013;1002.0
42014;1450.0
42015;1450.0
42016;781.0
42017;1004.0
42018;1741.0
42019;1139.0
42020;1002.0
42021;1948.0
42022;1948.0
42023;1742.0
42025;586.0
42026;781.0
42027;1112.0
42028;1742.0
42029;776.0
42030;1139.0
42031;1105.0
42032;2201.0
42033;586.0
42034;719.0
42035;1139.0
42036;2049.0
42037;1134.0
42038;1002.0
42039;1139.0
42040;1316.0
42041;587.0
42042;722.0
42043;1133.0
42044;1990.0
42045;1316.0
42046;323.0
42047;719.0
42048;781.0
42049;777.0
42050;599.0
42051;1740.0
42052;781.0
42053;2046.0
42054;323.0
42055;782.0
42056;1740.0
42058;323.0
42059;782.0
42060;599.0
42061;1112.0
42062;782.0
42063;376.0
42064;1740.0
42065;587.0
42066;587.0
42067;1741.0
42068;1989.0
42069;1947.0
42070;1112.0
42071;1947.0
42072;719.0
42073;776.0
42074;586.0
42075;1948.0
42076;1112.0
42077;1135.0
42078;777.0
42079;586.0
42081;1002.0
42082;1112.0
42083;2046.0
42084;1139.0
42085;2201.0
42086;586.0
42087;323.0
42088;587.0
42089;323.0
42090;587.0
42091;599.0
42092;1949.0
42093;2049.0
42094;587.0
42095;1105.0
42096;1949.0
42097;722.0
42098;376.0
42099;1105.0
42100;1133.0
42101;1741.0
42102;782.0
42103;2201.0
42104;586.0
42105;323.0
42106;719.0
42107;323.0
42108;1948.0
42109;1139.0
42110;2201.0
42112;586.0
42113;587.0
42114;1139.0
42115;1990.0
42116;719.0
42117;323.0
42118;376.0
42119;1139.0
42120;1112.0
42121;323.0
42122;323.0
42123;2049.0
42124;1741.0
42125;719.0
42126;599.0
42127;1003.0
42128;376.0
42129;1741.0
42130;1002.0
42131;781.0
42132;1741.0
42133;2049.0
42134;1134.0
42135;1002.0
42136;1134.0
42137;323.0
42138;782.0
42139;774.0
42140;599.0
42141;586.0
42142;599.0
42143;587.0
42145;1989.0
42146;599.0
42147;323.0
42148;776.0
42149;1002.0
42150;1134.0
42151;1134.0
42152;781.0
42153;1135.0
42154;776.0
42155;776.0
42156;1135.0
42157;777.0
42158;1112.0
42159;719.0
42160;1139.0
42161;1947.0
42162;1112.0
42163;777.0
42164;1139.0
42165;776.0
42166;1947.0
42167;2049.0
42168;1741.0
42169;599.0
42170;304.0
42171;1135.0
42172;1004.0
42173;1139.0
42174;587.0
42175;776.0
42176;1003.0
42177;781.0
42178;1947.0
42179;1134.0
42180;323.0
42181;1989.0
42182;1112.0
42183;1004.0
42184;1003.0
42185;1002.0
42186;2049.0
42187;1947.0
42188;323.0
42189;1990.0
42191;1741.0
42192;599.0
42193;776.0
42194;777.0
42195;1139.0
42196;776.0
42197;1134.0
42198;1112.0
42199;1112.0
42200;1002.0
42201;1741.0
42202;587.0
42203;777.0
42204;599.0
42205;1139.0
42206;1133.0
42207;1991.0
42208;1991.0
42209;776.0
42210;2049.0
42211;1948.0
42212;1135.0
42213;776.0
42214;1002.0
42215;781.0
42216;782.0
42217;719.0
42218;1106.0
42219;1134.0
42220;777.0
42221;1134.0
42222;782.0
42223;1106.0
42224;1004.0
42225;2049.0
42226;1135.0
42227;1139.0
42228;323.0
42229;1450.0
42230;1139.0
42231;777.0
42232;777.0
42233;777.0
42234;1133.0
42235;599.0
42236;781.0
42237;1949.0
42238;719.0
42239;1112.0
42240;599.0
42241;1135.0
42242;2046.0
42243;1139.0
42245;719.0
42246;1742.0
42247;1139.0
42248;719.0
42249;1135.0
42251;587.0
42252;1139.0
42253;1003.0
42254;1135.0
42255;719.0
42256;1948.0
42257;777.0
42259;2049.0
42260;719.0
42261;587.0
42262;1105.0
42264;782.0
42265;1740.0
42266;599.0
42267;781.0
42268;1135.0
42269;1134.0
42270;1105.0
42271;2201.0
42272;1741.0
42273;781.0
42274;1112.0
42275;1949.0
42276;355.0
42277;1135.0
42278;719.0
42279;722.0
42280;774.0
42281;777.0
42282;719.0
42283;2049.0
42284;1003.0
42285;1948.0
42286;1990.0
42287;1742.0
42288;1139.0
42289;1135.0
42290;323.0
42291;719.0
42293;1989.0
42294;1947.0
42295;719.0
42296;587.0
42297;587.0
42298;1139.0
42299;323.0
42300;586.0
42301;599.0
42302;1949.0
42303;1112.0
42304;1948.0
42305;1949.0
42306;1004.0
42307;2046.0
42308;2201.0
42310;1742.0
42311;1949.0
42312;599.0
42313;1139.0
42314;355.0
42315;1002.0
42316;1105.0
42317;777.0
42318;599.0
42319;587.0
42320;2201.0
42321;1139.0
42322;1991.0
42323;1133.0
42324;1133.0
42325;1135.0
42326;1741.0
42327;1740.0
42328;323.0
42329;1004.0
42330;1106.0
42331;1112.0
42332;1112.0
42333;586.0
42334;776.0
42335;782.0
42336;782.0
42337;777.0
42338;304.0
42339;719.0
43001;773.0
43002;1926.0
43003;1035.0
43004;1041.0
43005;1103.0
43006;778.0
43007;1154.0
43008;1041.0
43009;778.0
43010;1016.0
43011;778.0
43012;1925.0
43013;778.0
43014;1108.0
43015;778.0
43016;742.0
43017;773.0
43018;1103.0
43019;1183.0
43020;120.0
43021;375.0
43022;773.0
43023;1035.0
43024;1154.0
43025;120.0
43026;1035.0
43027;2203.0
43028;1154.0
43029;778.0
43030;702.0
43031;2203.0
43032;375.0
43033;1108.0
43034;120.0
43035;790.0
43036;702.0
43037;119.0
43038;742.0
43039;1016.0
43040;773.0
43041;1926.0
43042;1016.0
43043;1035.0
43044;2203.0
43045;1016.0
43046;1926.0
43047;1041.0
43048;790.0
43049;1035.0
43050;742.0
43051;2202.0
43052;773.0
43053;1154.0
43054;119.0
43055;773.0
43056;778.0
43057;2203.0
43058;1925.0
43059;790.0
43060;1103.0
43061;1926.0
43062;702.0
43063;2203.0
43064;742.0
43065;778.0
43066;1041.0
43067;778.0
43068;778.0
43069;2202.0
43070;2203.0
43071;1035.0
43072;2203.0
43073;790.0
43074;773.0
43075;2203.0
43076;790.0
43077;1016.0
43078;1016.0
43079;2203.0
43080;790.0
43081;119.0
43082;778.0
43083;1103.0
43084;1016.0
43085;778.0
43086;2203.0
43087;774.0
43088;1108.0
43089;1926.0
43090;1103.0
43091;1041.0
43092;2202.0
43093;1035.0
43094;778.0
43095;702.0
43096;773.0
43097;1041.0
43098;1041.0
43099;742.0
43100;2203.0
43101;1041.0
43102;347.0
43103;1108.0
43104;1103.0
43105;773.0
43106;2203.0
43107;2203.0
43108;790.0
43109;2198.0
43110;773.0
43111;1183.0
43112;778.0
43113;1041.0
43114;347.0
43115;1041.0
43116;790.0
43117;773.0
43118;2203.0
43119;1926.0
43120;742.0
43121;742.0
43122;702.0
43123;742.0
43124;702.0
43125;1108.0
43126;375.0
43127;120.0
43128;790.0
43129;2202.0
43130;2202.0
43131;2203.0
43132;778.0
43133;773.0
43134;1154.0
43135;1041.0
43136;1103.0
43137;120.0
43138;1035.0
43139;2203.0
43140;1926.0
43141;774.0
43142;774.0
43143;1041.0
43144;1041.0
43145;1103.0
43147;773.0
43148;2203.0
43149;778.0
43150;1154.0
43151;778.0
43152;1926.0
43153;1925.0
43154;1183.0
43155;1103.0
43156;1041.0
43157;1016.0
43158;1154.0
43159;774.0
43160;1183.0
43162;120.0
43163;774.0
43164;1035.0
43165;375.0
43166;1035.0
43167;778.0
43168;1183.0
43169;778.0
43170;773.0
43171;1103.0
43172;774.0
43173;119.0
43174;1016.0
